SpeciesName	NCBI_TaxID	accession
Rhinolophus pearsonii	188571	ADQ51748
Rhinolophus pearsonii	188571	ADQ51749
Rhinolophus pearsonii	188571	ADQ51750
Rhinolophus pearsonii	188571	ADQ51751
Rhinolophus pearsonii	188571	ADQ51752
Rhinolophus pearsonii	188571	ADQ51753
Rhinolophus pearsonii	188571	ADQ51754
Rhinolophus pearsonii	188571	ADQ51755
Rhinolophus pearsonii	188571	ADQ51756
Rhinolophus pearsonii	188571	ADQ51757
Rhinolophus pearsonii	188571	ADQ51758
Rhinolophus pearsonii	188571	ADQ51759
Rhinolophus pearsonii	188571	ADQ51760
Rhinolophus pearsonii	188571	ADQ51761
Rhinolophus pearsonii	188571	ADQ51762
Rhinolophus pearsonii	188571	ADQ51763
Rhinolophus pearsonii	188571	ADQ51764
Rhinolophus pearsonii	188571	ADQ51765
Rhinolophus pearsonii	188571	ADQ51766
Rhinolophus pearsonii	188571	ADQ51767
Rhinolophus pearsonii	188571	ADQ51768
Rhinolophus pearsonii	188571	ADQ51769
Rhinolophus pearsonii	188571	ADQ51770
Rhinolophus pearsonii	188571	ADQ51771
Rhinolophus pearsonii	188571	ADQ51772
Rhinolophus pearsonii	188571	ADQ51773
Rhinolophus pearsonii	188571	ADQ51774
Rhinolophus pearsonii	188571	ADQ51775
Rhinolophus pearsonii	188571	ADQ51776
Rhinolophus pearsonii	188571	ADQ51777
Rhinolophus pearsonii	188571	ADQ51778
Rhinolophus pearsonii	188571	ADQ51779
Rhinolophus pearsonii	188571	ADQ51780
Rhinolophus pearsonii	188571	ADQ51781
Rhinolophus pearsonii	188571	ADQ51782
Rhinolophus pearsonii	188571	ADQ51783
Rhinolophus pearsonii	188571	ADQ51784
Rhinolophus pearsonii	188571	ADQ51785
Rhinolophus pearsonii	188571	ADQ51786
Rhinolophus pearsonii	188571	ADQ51787
Rhinolophus pearsonii	188571	ADQ51788
Rhinolophus pearsonii	188571	ADQ51789
Rhinolophus pearsonii	188571	ADQ51790
Rhinolophus pearsonii	188571	ADQ51791
Rhinolophus pearsonii	188571	ADQ51792
Rhinolophus pearsonii	188571	ADQ51793
Rhinolophus pearsonii	188571	ADQ51794
Rhinolophus pearsonii	188571	ADQ51795
Rhinolophus pearsonii	188571	ADQ51796
Rhinolophus pearsonii	188571	ADQ51797
Rhinolophus pearsonii	188571	ADQ51798
Rhinolophus pearsonii	188571	ADQ51799
Rhinolophus pearsonii	188571	ADQ51800
Rhinolophus pearsonii	188571	ADQ51801
Rhinolophus pearsonii	188571	ADQ51802
Rhinolophus pearsonii	188571	ADQ51803
Rhinolophus pearsonii	188571	ADQ51804
Rhinolophus pearsonii	188571	ADQ51805
Rhinolophus pearsonii	188571	ADQ51806
Rhinolophus pearsonii	188571	ADQ51807
Rhinolophus pearsonii	188571	ADQ51808
Rhinolophus pearsonii	188571	ADQ51809
Rhinolophus pearsonii	188571	ADQ51810
Rhinolophus pearsonii	188571	ADQ51811
Rhinolophus pearsonii	188571	ADQ51812
Rhinolophus pearsonii	188571	ADQ51813
Rhinolophus pearsonii	188571	ADQ51814
Rhinolophus pearsonii	188571	ADQ51815
Rhinolophus pearsonii	188571	ADQ51816
Rhinolophus pearsonii	188571	ADQ51817
Rhinolophus pearsonii	188571	ADQ51818
Rhinolophus pearsonii	188571	ADQ51819
Rhinolophus pearsonii	188571	ADQ51820
Rhinolophus pearsonii	188571	ADQ51821
Rhinolophus pearsonii	188571	ADQ51822
Rhinolophus pearsonii	188571	ADQ51823
Rhinolophus pearsonii	188571	ADQ51824
Rhinolophus pearsonii	188571	ADQ51825
Rhinolophus pearsonii	188571	ADQ51826
Rhinolophus pearsonii	188571	ADQ51827
Rhinolophus pearsonii	188571	ADQ51828
Rhinolophus pearsonii	188571	ADQ51829
Rhinolophus pearsonii	188571	ADQ51830
Rhinolophus pearsonii	188571	ADQ51831
Rhinolophus pearsonii	188571	ADQ51832
Rhinolophus pearsonii	188571	ADQ51833
Rhinolophus pearsonii	188571	ADQ51834
Rhinolophus pearsonii	188571	ADQ51835
Rhinolophus pearsonii	188571	ADU79131
Rhinolophus pearsonii	188571	AEA35751
Rhinolophus pearsonii	188571	AEA35752
Rhinolophus pearsonii	188571	AEA35753
Rhinolophus pearsonii	188571	AEA35754
Rhinolophus pearsonii	188571	AEA35755
Rhinolophus pearsonii	188571	AEA35756
Rhinolophus pearsonii	188571	AEA35757
Rhinolophus pearsonii	188571	AEA35758
Rhinolophus pearsonii	188571	AER51822
Rhinolophus pearsonii	188571	AER51823
Rhinolophus pearsonii	188571	AER51885
Rhinolophus pearsonii	188571	AET43266
Rhinolophus pearsonii	188571	AET43770
Rhinolophus pearsonii	188571	AET43772
Rhinolophus pearsonii	188571	AET43773
Rhinolophus pearsonii	188571	AFD11069
Rhinolophus pearsonii	188571	AFD11072
Rhinolophus pearsonii	188571	AFH77904
Rhinolophus pearsonii	188571	AGI62306
Rhinolophus pearsonii	188571	AGK44206
Rhinolophus pearsonii	188571	AGO03834
Rhinolophus pearsonii	188571	AGO03835
Rhinolophus pearsonii	188571	AGO03836
Rhinolophus pearsonii	188571	AGO03837
Rhinolophus pearsonii	188571	AGO03838
Rhinolophus pearsonii	188571	AGO03839
Rhinolophus pearsonii	188571	AGO03840
Rhinolophus pearsonii	188571	AGO03841
Rhinolophus pearsonii	188571	AGO03842
Rhinolophus pearsonii	188571	AGO03843
Rhinolophus pearsonii	188571	AGO03844
Rhinolophus pearsonii	188571	AGO03845
Rhinolophus pearsonii	188571	AGO03846
Rhinolophus pearsonii	188571	AGO03847
Rhinolophus pearsonii	188571	AGO03848
Rhinolophus pearsonii	188571	AGO03849
Rhinolophus pearsonii	188571	AGO03850
Rhinolophus pearsonii	188571	AGO03851
Rhinolophus pearsonii	188571	AGO03852
Rhinolophus pearsonii	188571	AGO03853
Rhinolophus pearsonii	188571	AGO03854
Rhinolophus pearsonii	188571	AGO03855
Rhinolophus pearsonii	188571	AGO03856
Rhinolophus pearsonii	188571	AGO03857
Rhinolophus pearsonii	188571	AGO03858
Rhinolophus pearsonii	188571	AGO03859
Rhinolophus pearsonii	188571	AGO03860
Rhinolophus pearsonii	188571	AGO03861
Rhinolophus pearsonii	188571	AGO03862
Rhinolophus pearsonii	188571	AGO03863
Rhinolophus pearsonii	188571	AGO03864
Rhinolophus pearsonii	188571	AGO03873
Rhinolophus pearsonii	188571	AGO03874
Rhinolophus pearsonii	188571	AGO03875
Rhinolophus pearsonii	188571	AGO03876
Rhinolophus pearsonii	188571	AGO03877
Rhinolophus pearsonii	188571	AGO03878
Rhinolophus pearsonii	188571	AGO03879
Rhinolophus pearsonii	188571	AGO03880
Rhinolophus pearsonii	188571	AGO03881
Rhinolophus pearsonii	188571	AGO03882
Rhinolophus pearsonii	188571	AGO03883
Rhinolophus pearsonii	188571	AGO03884
Rhinolophus pearsonii	188571	AGO03885
Rhinolophus pearsonii	188571	AGO03886
Rhinolophus pearsonii	188571	AGO03887
Rhinolophus pearsonii	188571	AGO03888
Rhinolophus pearsonii	188571	AGO03889
Rhinolophus pearsonii	188571	AGO03890
Rhinolophus pearsonii	188571	AGO03891
Rhinolophus pearsonii	188571	AGO03892
Rhinolophus pearsonii	188571	AGO03893
Rhinolophus pearsonii	188571	AGO03894
Rhinolophus pearsonii	188571	AGO03895
Rhinolophus pearsonii	188571	AGO03896
Rhinolophus pearsonii	188571	AGO03897
Rhinolophus pearsonii	188571	AGO03898
Rhinolophus pearsonii	188571	AGO03899
Rhinolophus pearsonii	188571	AGO03900
Rhinolophus pearsonii	188571	AGO03901
Rhinolophus pearsonii	188571	AGO03902
Rhinolophus pearsonii	188571	AGO03910
Rhinolophus pearsonii	188571	AGO03911
Rhinolophus pearsonii	188571	AGO03912
Rhinolophus pearsonii	188571	AGO03913
Rhinolophus pearsonii	188571	AGO03914
Rhinolophus pearsonii	188571	AGO03915
Rhinolophus pearsonii	188571	AGO03916
Rhinolophus pearsonii	188571	AGO03917
Rhinolophus pearsonii	188571	AGO03918
Rhinolophus pearsonii	188571	AGO03919
Rhinolophus pearsonii	188571	AGO03920
Rhinolophus pearsonii	188571	AGO03921
Rhinolophus pearsonii	188571	AGO03922
Rhinolophus pearsonii	188571	AGO03923
Rhinolophus pearsonii	188571	AGO03924
Rhinolophus pearsonii	188571	AGO03925
Rhinolophus pearsonii	188571	AGO03926
Rhinolophus pearsonii	188571	AGO03927
Rhinolophus pearsonii	188571	AGO03928
Rhinolophus pearsonii	188571	AGO03929
Rhinolophus pearsonii	188571	AGO03930
Rhinolophus pearsonii	188571	AGO03931
Rhinolophus pearsonii	188571	AGO03932
Rhinolophus pearsonii	188571	AGO03933
Rhinolophus pearsonii	188571	AGO03934
Rhinolophus pearsonii	188571	AGO03935
Rhinolophus pearsonii	188571	AGO03936
Rhinolophus pearsonii	188571	AGO03937
Rhinolophus pearsonii	188571	AGO03938
Rhinolophus pearsonii	188571	AGO03939
Rhinolophus pearsonii	188571	AGO03940
Rhinolophus pearsonii	188571	AGO03941
Rhinolophus pearsonii	188571	AGO03942
Rhinolophus pearsonii	188571	AGO03943
Rhinolophus pearsonii	188571	AGO03944
Rhinolophus pearsonii	188571	AGO03945
Rhinolophus pearsonii	188571	AGO03946
Rhinolophus pearsonii	188571	AGO03947
Rhinolophus pearsonii	188571	AGO03948
Rhinolophus pearsonii	188571	AGO03949
Rhinolophus pearsonii	188571	AGO03950
Rhinolophus pearsonii	188571	AGO03951
Rhinolophus pearsonii	188571	AGO03952
Rhinolophus pearsonii	188571	AGO03953
Rhinolophus pearsonii	188571	AGO03954
Rhinolophus pearsonii	188571	AGO03955
Rhinolophus pearsonii	188571	AGO03965
Rhinolophus pearsonii	188571	AGO03966
Rhinolophus pearsonii	188571	AGO03967
Rhinolophus pearsonii	188571	AGO03968
Rhinolophus pearsonii	188571	AGO03969
Rhinolophus pearsonii	188571	AGO03970
Rhinolophus pearsonii	188571	AGO03971
Rhinolophus pearsonii	188571	AGO03972
Rhinolophus pearsonii	188571	AGO03973
Rhinolophus pearsonii	188571	AGO03974
Rhinolophus pearsonii	188571	AGO03975
Rhinolophus pearsonii	188571	AGO03976
Rhinolophus pearsonii	188571	AGO03977
Rhinolophus pearsonii	188571	AGO03978
Rhinolophus pearsonii	188571	AGO03979
Rhinolophus pearsonii	188571	AGO03980
Rhinolophus pearsonii	188571	AGO03981
Rhinolophus pearsonii	188571	AGO03982
Rhinolophus pearsonii	188571	AGO03983
Rhinolophus pearsonii	188571	AGO03984
Rhinolophus pearsonii	188571	AGO03985
Rhinolophus pearsonii	188571	AGO03986
Rhinolophus pearsonii	188571	AGO03987
Rhinolophus pearsonii	188571	AGO03988
Rhinolophus pearsonii	188571	AGO03989
Rhinolophus pearsonii	188571	AGO03990
Rhinolophus pearsonii	188571	AGO03991
Rhinolophus pearsonii	188571	AGO03992
Rhinolophus pearsonii	188571	AGO03993
Rhinolophus pearsonii	188571	AGO03994
Rhinolophus pearsonii	188571	AGO03995
Rhinolophus pearsonii	188571	AGO03996
Rhinolophus pearsonii	188571	AGO03997
Rhinolophus pearsonii	188571	AGO03998
Rhinolophus pearsonii	188571	AGO03999
Rhinolophus pearsonii	188571	AGO04000
Rhinolophus pearsonii	188571	AGO04001
Rhinolophus pearsonii	188571	AGO04002
Rhinolophus pearsonii	188571	AGO04003
Rhinolophus pearsonii	188571	AGO04004
Rhinolophus pearsonii	188571	AGO04005
Rhinolophus pearsonii	188571	AGO04006
Rhinolophus pearsonii	188571	AGO04007
Rhinolophus pearsonii	188571	AGO04008
Rhinolophus pearsonii	188571	AGO04009
Rhinolophus pearsonii	188571	AGO04010
Rhinolophus pearsonii	188571	AGO04011
Rhinolophus pearsonii	188571	AGO04012
Rhinolophus pearsonii	188571	AGO04013
Rhinolophus pearsonii	188571	AGO04014
Rhinolophus pearsonii	188571	AGO04015
Rhinolophus pearsonii	188571	AGO04016
Rhinolophus pearsonii	188571	AGO04017
Rhinolophus pearsonii	188571	AGO04018
Rhinolophus pearsonii	188571	AGO04019
Rhinolophus pearsonii	188571	AGO04020
Rhinolophus pearsonii	188571	AGO04021
Rhinolophus pearsonii	188571	AGO04022
Rhinolophus pearsonii	188571	AGO04023
Rhinolophus pearsonii	188571	AGO04024
Rhinolophus pearsonii	188571	AGO04025
Rhinolophus pearsonii	188571	AGO04026
Rhinolophus pearsonii	188571	AGO04027
Rhinolophus pearsonii	188571	AGO04028
Rhinolophus pearsonii	188571	AGO04029
Rhinolophus pearsonii	188571	AGO04030
Rhinolophus pearsonii	188571	AGO04031
Rhinolophus pearsonii	188571	AGO04032
Rhinolophus pearsonii	188571	AGO04033
Rhinolophus pearsonii	188571	AGO04034
Rhinolophus pearsonii	188571	AGO04035
Rhinolophus pearsonii	188571	AGO04036
Rhinolophus pearsonii	188571	AGO04037
Rhinolophus pearsonii	188571	AGO04038
Rhinolophus pearsonii	188571	AGO04039
Rhinolophus pearsonii	188571	AGO04040
Rhinolophus pearsonii	188571	AGO04041
Rhinolophus pearsonii	188571	AGO04042
Rhinolophus pearsonii	188571	AGO04043
Rhinolophus pearsonii	188571	AGO04044
Rhinolophus pearsonii	188571	AGO04045
Rhinolophus pearsonii	188571	AGO04046
Rhinolophus pearsonii	188571	AGO04047
Rhinolophus pearsonii	188571	AGO04048
Rhinolophus pearsonii	188571	AGO04049
Rhinolophus pearsonii	188571	AGO04050
Rhinolophus pearsonii	188571	AGO04051
Rhinolophus pearsonii	188571	AGO04052
Rhinolophus pearsonii	188571	AGO04053
Rhinolophus pearsonii	188571	AGO04054
Rhinolophus pearsonii	188571	AGO04055
Rhinolophus pearsonii	188571	AGO04056
Rhinolophus pearsonii	188571	AGO04057
Rhinolophus pearsonii	188571	AGO04058
Rhinolophus pearsonii	188571	AGO04059
Rhinolophus pearsonii	188571	AGO04072
Rhinolophus pearsonii	188571	AGO04073
Rhinolophus pearsonii	188571	AGO04074
Rhinolophus pearsonii	188571	AGO04075
Rhinolophus pearsonii	188571	AGO04076
Rhinolophus pearsonii	188571	AGO04077
Rhinolophus pearsonii	188571	AGO04078
Rhinolophus pearsonii	188571	AGO04104
Rhinolophus pearsonii	188571	AGO04105
Rhinolophus pearsonii	188571	AGO04106
Rhinolophus pearsonii	188571	AGO04107
Rhinolophus pearsonii	188571	AGO04108
Rhinolophus pearsonii	188571	AGO04109
Rhinolophus pearsonii	188571	AGO04110
Rhinolophus pearsonii	188571	AGO04111
Rhinolophus pearsonii	188571	AGO04112
Rhinolophus pearsonii	188571	AGO04113
Rhinolophus pearsonii	188571	AGO04114
Rhinolophus pearsonii	188571	AGO04115
Rhinolophus pearsonii	188571	AGO04116
Rhinolophus pearsonii	188571	AGO04117
Rhinolophus pearsonii	188571	AGO04118
Rhinolophus pearsonii	188571	AGO04119
Rhinolophus pearsonii	188571	AGO04120
Rhinolophus pearsonii	188571	AGO04121
Rhinolophus pearsonii	188571	AID16608
Rhinolophus pearsonii	188571	AID16609
Rhinolophus pearsonii	188571	AJQ24110
Rhinolophus pearsonii	188571	AJQ24144
Rhinolophus pearsonii	188571	AJQ24175
Rhinolophus pearsonii	188571	AJQ24206
Rhinolophus pearsonii	188571	AJQ24234
Rhinolophus pearsonii	188571	AJQ24270
Rhinolophus pearsonii	188571	AJQ24306
Rhinolophus pearsonii	188571	AJQ24340
Rhinolophus pearsonii	188571	AJQ24374
Rhinolophus pearsonii	188571	AJQ24404
Rhinolophus pearsonii	188571	AJQ24438
Rhinolophus pearsonii	188571	AJQ24468
Rhinolophus pearsonii	188571	AJQ24497
Rhinolophus pearsonii	188571	AJR20972
Rhinolophus pearsonii	188571	AJR20973
Rhinolophus pearsonii	188571	AJR20974
Rhinolophus pearsonii	188571	AJR20975
Rhinolophus pearsonii	188571	AJR20976
Rhinolophus pearsonii	188571	AJR20977
Rhinolophus pearsonii	188571	AJR20978
Rhinolophus pearsonii	188571	AMB43227
Rhinolophus pearsonii	188571	AMB43243
Rhinolophus pearsonii	188571	AMJ39384
Rhinolophus pearsonii	188571	AMJ39419
Rhinolophus pearsonii	188571	AQA26654
Rhinolophus pearsonii	188571	AYE92749
Rhinolophus pearsonii	188571	CCE45457
Rhinolophus pearsonii	188571	QDK54608
Rhinolophus lepidus	188570	AAL87071
Rhinolophus lepidus	188570	ACO48463
Rhinolophus lepidus	188570	ACQ99570
Rhinolophus lepidus	188570	ADQ51633
Rhinolophus lepidus	188570	ADQ51634
Rhinolophus lepidus	188570	ADQ51635
Rhinolophus lepidus	188570	ADQ51636
Rhinolophus lepidus	188570	ADQ51637
Rhinolophus lepidus	188570	ADQ51638
Rhinolophus lepidus	188570	ADQ51639
Rhinolophus lepidus	188570	ADQ51640
Rhinolophus lepidus	188570	ADQ51641
Rhinolophus lepidus	188570	ADQ51642
Rhinolophus lepidus	188570	ADQ51643
Rhinolophus lepidus	188570	ADQ51644
Rhinolophus lepidus	188570	ADQ51645
Rhinolophus lepidus	188570	ADQ51646
Rhinolophus lepidus	188570	ADQ51647
Rhinolophus lepidus	188570	AQA26649
Rhinolophus lepidus	188570	ARQ82395
Rhinolophus lepidus	188570	ARQ82398
Rhinolophus lepidus	188570	AXB88388
Rhinolophus lepidus	188570	AXB88389
Rhinolophus lepidus	188570	AXJ21504
Rhinolophus rex	188572	AAL87072
Rhinolophus rex	188572	ABW74527
Rhinolophus rex	188572	ABW74528
Rhinolophus rex	188572	ABW74529
Rhinolophus rex	188572	ABY67139
Rhinolophus rex	188572	ADB97939
Rhinolophus rex	188572	ADJ37089
Rhinolophus rex	188572	ADP21926
Rhinolophus rex	188572	ADU79133
Rhinolophus rex	188572	AFH77913
Rhinolophus rex	188572	AFH77914
Rhinolophus rex	188572	AFJ54394
Rhinolophus rex	188572	AFJ54404
Rhinolophus rex	188572	AFJ54425
Rhinolophus rex	188572	AFJ54467
Rhinolophus rex	188572	AFJ54476
Rhinolophus rex	188572	AFJ54485
Rhinolophus rex	188572	AFJ54500
Rhinolophus rex	188572	AFJ54507
Rhinolophus rex	188572	AFJ54528
Rhinolophus rex	188572	AFJ54556
Rhinolophus rex	188572	AFJ54604
Rhinolophus rex	188572	AFJ54612
Rhinolophus rex	188572	AFJ72213
Rhinolophus rex	188572	AFJ72282
Rhinolophus rex	188572	AFJ72294
Rhinolophus rex	188572	AFJ72328
Rhinolophus rex	188572	AFJ72350
Rhinolophus rex	188572	AFJ72360
Rhinolophus rex	188572	AFJ72369
Rhinolophus rex	188572	AFJ72410
Rhinolophus rex	188572	AFJ72426
Rhinolophus rex	188572	AFJ72469
Rhinolophus rex	188572	AFJ72496
Rhinolophus rex	188572	AFJ72519
Rhinolophus rex	188572	AFJ72538
Rhinolophus rex	188572	AFJ72553
Rhinolophus rex	188572	AFJ72578
Rhinolophus rex	188572	AFJ72598
Rhinolophus rex	188572	AFJ72620
Rhinolophus rex	188572	AFJ72653
Rhinolophus rex	188572	AFJ72674
Rhinolophus rex	188572	AFJ72700
Rhinolophus rex	188572	AFJ72729
Rhinolophus rex	188572	AFJ72752
Rhinolophus rex	188572	AFJ72770
Rhinolophus rex	188572	AFJ72792
Rhinolophus rex	188572	AFJ72811
Rhinolophus rex	188572	AFJ72831
Rhinolophus rex	188572	AFJ72851
Rhinolophus rex	188572	AFJ72872
Rhinolophus rex	188572	AFJ91686
Rhinolophus rex	188572	AFL02781
Rhinolophus rex	188572	AFY05631
Rhinolophus rex	188572	AGB85128
Rhinolophus rex	188572	AGB85149
Rhinolophus rex	188572	AID16610
Rhinolophus rex	188572	ALN36379
Rhinolophus rex	188572	ALN36380
Rhinolophus rex	188572	ALN36381
Rhinolophus rex	188572	ALN36382
Rhinolophus rex	188572	ALN36383
Rhinolophus rex	188572	ALN36384
Rhinolophus rex	188572	ALN36385
Rhinolophus rex	188572	ALN36386
Rhinolophus rex	188572	ALN36387
Rhinolophus rex	188572	ALN36388
Rhinolophus rex	188572	ALN36389
Rhinolophus rex	188572	ALN36390
Rhinolophus rex	188572	ALN36391
Rhinolophus rex	188572	AMH40343
Rhinolophus rex	188572	AMH40344
Rhinolophus rex	188572	AMH40345
Rhinolophus rex	188572	AQA26655
Rhinolophus rex	188572	AXQ04231
Rhinolophus rex	188572	AXQ04232
Rhinolophus rex	188572	AXQ04233
Rhinolophus rex	188572	AXQ04234
Rhinolophus rex	188572	AXQ04235
Rhinolophus rex	188572	AXQ04236
Rhinolophus rex	188572	AXQ04237
Rhinolophus rex	188572	AXQ04238
Rhinolophus rex	188572	AXQ04239
Rhinolophus rex	188572	AXQ04240
Rhinolophus rex	188572	AXQ04241
Rhinolophus rex	188572	AXQ04242
Rhinolophus rex	188572	AXQ04243
Rhinolophus rex	188572	AXQ04244
Rhinolophus rex	188572	AXQ04245
Rhinolophus rex	188572	AXQ04246
Rhinolophus rex	188572	AXQ04250
Rhinolophus rex	188572	AXQ04251
Rhinolophus rex	188572	AXQ04252
Rhinolophus rex	188572	AXQ04253
Rhinolophus rex	188572	AXQ04254
Rhinolophus rex	188572	AXQ04255
Rhinolophus rex	188572	AXQ04295
Rhinolophus rex	188572	AXQ04296
Rhinolophus rex	188572	AXQ04297
Rhinolophus rex	188572	AXQ04298
Rhinolophus rex	188572	AXQ04344
Rhinolophus rex	188572	AXQ04345
Rhinolophus rex	188572	AXQ04346
Rhinolophus rex	188572	AXQ04347
Rhinolophus rex	188572	AXQ04348
Rhinolophus rex	188572	AXQ04349
Rhinolophus rex	188572	AXQ04350
Rhinolophus rex	188572	AXQ04351
Rhinolophus rex	188572	AXQ04352
Rhinolophus rex	188572	AXQ04353
Rhinolophus rex	188572	AXQ04354
Rhinolophus rex	188572	AXQ04370
Rhinolophus rex	188572	AXQ04371
Rhinolophus rex	188572	AXQ04372
Rhinolophus rex	188572	AXQ04373
Rhinolophus rex	188572	AXQ04374
Rhinolophus rex	188572	AXQ04375
Rhinolophus rex	188572	AXQ04376
Rhinolophus rex	188572	AXQ04394
Rhinolophus rex	188572	AXQ04436
Rhinolophus rex	188572	AXQ04437
Rhinolophus rex	188572	AXQ04438
Rhinolophus rex	188572	AXQ04439
Rhinolophus rex	188572	AXQ04440
Rhinolophus rex	188572	AXQ04441
Rhinolophus rex	188572	AXQ04442
Rhinolophus rex	188572	AXQ04443
Rhinolophus rex	188572	AXQ04444
Rhinolophus rex	188572	AXQ04445
Rhinolophus rex	188572	AXQ04446
Rhinolophus rex	188572	AXQ04447
Rhinolophus rex	188572	AXQ04448
Rhinolophus rex	188572	AXQ04449
Rhinolophus rex	188572	AXQ04450
Rhinolophus rex	188572	AXQ04451
Rhinolophus rex	188572	AXQ04454
Rhinolophus rex	188572	AXQ04455
Rhinolophus rex	188572	AXQ04456
Rhinolophus rex	188572	AXQ04457
Rhinolophus rex	188572	AXQ04459
Rhinolophus rex	188572	AXQ04546
Rhinolophus rex	188572	AXQ04547
Rhinolophus rex	188572	AXQ04548
Rhinolophus rex	188572	AXQ04549
Rhinolophus rex	188572	AXQ04550
Rhinolophus rex	188572	AXQ04551
Rhinolophus rex	188572	AXQ04552
Rhinolophus rex	188572	AXQ04553
Rhinolophus rex	188572	AXQ04554
Rhinolophus rex	188572	AXQ04555
Rhinolophus rex	188572	AXQ04556
Rhinolophus rex	188572	AXQ04557
Rhinolophus rex	188572	AXQ04558
Rhinolophus rex	188572	AXQ04559
Rhinolophus rex	188572	AXQ04560
Rhinolophus rex	188572	AXQ04561
Rhinolophus rex	188572	AXQ04562
Rhinolophus rex	188572	AXQ04564
Rhinolophus rex	188572	AXQ04565
Rhinolophus rex	188572	AXQ04566
Rhinolophus rex	188572	AXQ04567
Rhinolophus rex	188572	AXQ04568
Rhinolophus rex	188572	AXQ04629
Rhinolophus rex	188572	AXQ04646
Rhinolophus rex	188572	AXQ04647
Rhinolophus rex	188572	AXQ04648
Rhinolophus rex	188572	AXQ04649
Rhinolophus rex	188572	AXQ04650
Rhinolophus rex	188572	AXQ04651
Rhinolophus rex	188572	AXQ04652
Rhinolophus rex	188572	AXQ04653
Rhinolophus rex	188572	AXQ04654
Rhinolophus rex	188572	AXQ04655
Rhinolophus rex	188572	AXQ04656
Rhinolophus rex	188572	AXQ04659
Rhinolophus rex	188572	AXQ04660
Rhinolophus rex	188572	AXQ04661
Rhinolophus rex	188572	AXQ04662
Rhinolophus rex	188572	AXQ04663
Rhinolophus rex	188572	AXQ04664
Rhinolophus rex	188572	AXQ04665
Rhinolophus rex	188572	AXQ04666
Rhinolophus rex	188572	AXQ04667
Rhinolophus rex	188572	AXQ04668
Rhinolophus rex	188572	AXQ04715
Rhinolophus rex	188572	AXQ04716
Rhinolophus rex	188572	AXQ04717
Rhinolophus rex	188572	AXQ04718
Rhinolophus rex	188572	AXQ04719
Rhinolophus rex	188572	AXQ04720
Rhinolophus rex	188572	AXQ04721
Rhinolophus rex	188572	AXQ04722
Rhinolophus rex	188572	AXQ04723
Rhinolophus rex	188572	AXQ04724
Rhinolophus rex	188572	AXQ04725
Rhinolophus rex	188572	AXQ04726
Rhinolophus rex	188572	AXQ04727
Rhinolophus rex	188572	AXQ04728
Rhinolophus rex	188572	AXQ04729
Rhinolophus rex	188572	AXQ04730
Rhinolophus rex	188572	AXQ04731
Rhinolophus rex	188572	AXQ04732
Rhinolophus rex	188572	AXQ04733
Rhinolophus rex	188572	AXQ04734
Rhinolophus rex	188572	AXQ04737
Rhinolophus rex	188572	AXQ04738
Rhinolophus rex	188572	AYE92751
Rhinolophus rex	188572	QDK54609
Rhinolophus perditus	186998	AAN46674
Rhinolophus perditus	186998	BAB92031
Rhinolophus cognatus	1548709	AIS36273
Rhinolophus cognatus	1548709	AXJ21525
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04385
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04404
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04405
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04406
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04407
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04480
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04483
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04484
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04485
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04486
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04595
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04597
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04599
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04600
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04624
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04671
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04672
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04682
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04692
Rhinolophus cf. macrotis LZ-2018	2304489	AXQ04693
Rhinolophus capensis	302408	ACO48472
Rhinolophus capensis	302408	ACQ99558
Rhinolophus capensis	302408	AMJ38617
Rhinolophus capensis	302408	AMJ38618
Rhinolophus capensis	302408	AMJ38619
Rhinolophus capensis	302408	AMJ38620
Rhinolophus capensis	302408	AMJ38621
Rhinolophus capensis	302408	AMJ38730
Rhinolophus capensis	302408	AMJ38731
Rhinolophus capensis	302408	AMJ38732
Rhinolophus capensis	302408	AMJ38733
Rhinolophus capensis	302408	AMJ38734
Rhinolophus capensis	302408	AMJ38843
Rhinolophus capensis	302408	AMJ38844
Rhinolophus capensis	302408	AMJ38845
Rhinolophus capensis	302408	AMJ38846
Rhinolophus capensis	302408	AMJ38847
Rhinolophus capensis	302408	AMJ38954
Rhinolophus capensis	302408	AMJ38955
Rhinolophus capensis	302408	AMJ38956
Rhinolophus capensis	302408	AMJ38957
Rhinolophus capensis	302408	AMJ38958
